rec_time	UTC	Dikablis Professional Wireless  (DGW18129)_Field Data_Scene cam_Original_Gaze_Gaze X	Dikablis Professional Wireless  (DGW18129)_Field Data_Scene cam_Original_Gaze_Gaze Y
00:00:05.610	1644609581116	1294.297	489.093
00:00:05.626	1644609581132	1294.392	500.041
00:00:05.643	1644609581149	1296.693	500.281
00:00:05.660	1644609581166	1293.494	502.836
00:00:05.676	1644609581182	1288.879	489.346
00:00:05.693	1644609581199	1294.413	502.629
00:00:05.710	1644609581216	1292.759	489.264
00:00:05.726	1644609581232	1291.18	501.698
00:00:05.743	1644609581249	1289.048	490.152
00:00:05.760	1644609581266	1293.502	501.825
00:00:05.776	1644609581282	1290.126	490.49
00:00:05.793	1644609581299	1292.243	501.572
00:00:05.810	1644609581316	1288.469	490.333
00:00:05.826	1644609581332	1289.752	500.456
00:00:05.843	1644609581349	1290.387	490.512
00:00:05.860	1644609581366	1287.393	502.411
00:00:05.876	1644609581382	1291.873	491.36
00:00:05.893	1644609581399	1288.953	505.044
00:00:05.910	1644609581416	1294.07	491.507
00:00:05.926	1644609581432	1291.535	502.236
00:00:05.943	1644609581449	1290.47	490.895
00:00:05.960	1644609581466	1291.631	501.661
00:00:05.976	1644609581482	1290.701	491.171
00:00:05.993	1644609581499	1292.932	496.705
00:00:06.010	1644609581516	1290.864	500.27
00:00:06.026	1644609581532	1292.055	497.354
00:00:06.043	1644609581549	1293.474	490.206
00:00:06.060	1644609581566	1292.059	497.082
00:00:06.076	1644609581582	1290.054	488.161
00:00:06.093	1644609581599	1292.318	496.781
00:00:06.110	1644609581616	1293.626	498.405
00:00:06.126	1644609581632	1286.367	533.31
00:00:06.143	1644609581649	1301.12	543.691
00:00:06.160	1644609581666	1357.076	606.159
00:00:06.176	1644609581682	0	0
00:00:06.193	1644609581699	0	0
00:00:06.210	1644609581716	1380.379	601.584
00:00:06.226	1644609581732	1356.327	613.607
00:00:06.243	1644609581749	1274.403	525.112
00:00:06.260	1644609581766	1285.775	499.334
00:00:06.276	1644609581782	1286.096	471.096
00:00:06.293	1644609581799	1282.3	561.678
00:00:06.310	1644609581816	1283.791	524.605
00:00:06.326	1644609581832	1286.797	561.218
00:00:06.343	1644609581849	1288.719	536.939
00:00:06.360	1644609581866	1284.265	529.094
00:00:06.376	1644609581882	1286.461	514.114
00:00:06.393	1644609581899	1287.255	526.988
00:00:06.410	1644609581916	1286.648	504.821
00:00:06.426	1644609581932	1285.056	508.232
00:00:06.443	1644609581949	1288.63	507.28
00:00:06.460	1644609581966	1291.098	517.685
00:00:06.476	1644609581982	1293.193	498.318
00:00:06.493	1644609581999	1287.957	496.174
00:00:06.510	1644609582016	1288.243	490.807
00:00:06.526	1644609582032	1289.736	509.016
00:00:06.543	1644609582049	1293.927	498.857
00:00:06.560	1644609582066	1294.342	507.73
00:00:06.576	1644609582082	1295.018	499.722
00:00:06.593	1644609582099	1295.31	495.201
00:00:06.610	1644609582116	1294.838	490.954
00:00:06.626	1644609582132	1293.483	508.019
00:00:06.643	1644609582149	1289.466	492.977
00:00:06.660	1644609582166	1291.801	509.546
00:00:06.676	1644609582182	1289.046	489.484
00:00:06.693	1644609582199	1287.884	497.041
00:00:06.710	1644609582216	1290.405	491.23
00:00:06.726	1644609582232	1285.987	495.65
00:00:06.743	1644609582249	1290.565	492.174
00:00:06.760	1644609582266	1288.22	501.003
00:00:06.776	1644609582282	1288.624	492.197
00:00:06.793	1644609582299	1289.064	500.056
00:00:06.810	1644609582316	1288.248	491.122
00:00:06.826	1644609582332	1287.11	500.67
00:00:06.843	1644609582349	1286.645	491.042
00:00:06.860	1644609582366	1291.235	500.661
00:00:06.876	1644609582382	1288.532	489.87
00:00:06.893	1644609582399	1285.756	503.276
00:00:06.910	1644609582416	1288.255	491.986
00:00:06.926	1644609582432	1286.907	503.818
00:00:06.943	1644609582449	1285.714	489.62
00:00:06.960	1644609582466	1286.07	501.051
00:00:06.976	1644609582482	1282.372	485.234
00:00:06.993	1644609582499	1282.995	499.096
00:00:07.010	1644609582516	1286.749	491.979
00:00:07.026	1644609582532	1281.747	498.468
00:00:07.043	1644609582549	1279.854	488.683
00:00:07.060	1644609582566	1280.867	495.233
00:00:07.076	1644609582582	1282.281	483.849
00:00:07.093	1644609582599	1275.418	492.871
00:00:07.110	1644609582616	1281.178	484.826
00:00:07.126	1644609582632	1275.288	492.755
00:00:07.143	1644609582649	1280.005	481.315
00:00:07.160	1644609582666	1284.601	494.746
00:00:07.176	1644609582682	1276.22	483.34
00:00:07.193	1644609582699	1280.691	496.723
00:00:07.210	1644609582716	1284.476	501.918
00:00:07.226	1644609582732	1279.671	501.443
00:00:07.243	1644609582749	1284.126	492.37
00:00:07.260	1644609582766	1281.7	500.828
00:00:07.276	1644609582782	1286.781	502.544
00:00:07.293	1644609582799	1279.652	501.959
00:00:07.310	1644609582816	1283.944	493.043
00:00:07.326	1644609582832	1282.289	501.369
00:00:07.343	1644609582849	1280.808	508.608
00:00:07.360	1644609582866	1965.15	564.246
00:00:07.376	1644609582882	1222.347	570.427
00:00:07.393	1644609582899	0	0
00:00:07.410	1644609582916	490.384	1208.701
00:00:07.426	1644609582932	1120.395	1339.73
00:00:07.443	1644609582949	0	0
00:00:07.460	1644609582966	0	0
00:00:07.476	1644609582982	0	0
00:00:07.493	1644609582999	0	0
00:00:07.510	1644609583016	429.492	465.725
00:00:07.526	1644609583032	473.771	471.555
00:00:07.543	1644609583049	485.11	383.138
00:00:07.560	1644609583066	489.483	356.407
00:00:07.576	1644609583082	511.396	330.694
00:00:07.593	1644609583099	527.651	338.991
00:00:07.610	1644609583116	546.34	334.026
00:00:07.626	1644609583132	560.563	344.502
00:00:07.643	1644609583149	575.454	336.014
00:00:07.660	1644609583166	591.192	357.08
00:00:07.676	1644609583182	616.313	352.161
00:00:07.693	1644609583199	632.566	369.613
00:00:07.710	1644609583216	671.083	363.232
00:00:07.726	1644609583232	662.893	374.396
00:00:07.743	1644609583249	698.744	369.94
00:00:07.760	1644609583266	712.748	388.486
00:00:07.776	1644609583282	741.891	372.951
00:00:07.793	1644609583299	751.378	389.156
00:00:07.810	1644609583316	769.924	375.544
00:00:07.826	1644609583332	777.165	392.945
00:00:07.843	1644609583349	791.592	393.628
00:00:07.860	1644609583366	813.198	408.564
00:00:07.876	1644609583382	797.433	397.358
00:00:07.893	1644609583399	806.969	409.358
00:00:07.910	1644609583416	819.742	399.268
00:00:07.926	1644609583432	831.073	415.626
00:00:07.943	1644609583449	836.328	445.862
00:00:07.960	1644609583466	845.37	576.655
00:00:07.976	1644609583482	854.389	620.563
00:00:07.993	1644609583499	858.799	631.41
00:00:08.010	1644609583516	859.566	625.549
00:00:08.026	1644609583532	867.699	632.884
00:00:08.043	1644609583549	872.049	618.62
00:00:08.060	1644609583566	875.06	634.125
00:00:08.076	1644609583582	881.703	630.155
00:00:08.093	1644609583599	884.153	645.35
00:00:08.110	1644609583616	893.55	630.198
00:00:08.126	1644609583632	893.92	647.181
00:00:08.143	1644609583649	899.357	632.802
00:00:08.160	1644609583666	904.345	647.727
00:00:08.176	1644609583682	901.095	637.916
00:00:08.193	1644609583699	909.85	641.424
00:00:08.210	1644609583716	909.097	626.112
00:00:08.226	1644609583732	914.98	636.051
00:00:08.243	1644609583749	915.116	616.454
00:00:08.260	1644609583766	920.924	629.224
00:00:08.276	1644609583782	924.407	622.048
00:00:08.293	1644609583799	918.508	626.586
00:00:08.310	1644609583816	917.791	614.823
00:00:08.326	1644609583832	921.577	623.202
00:00:08.343	1644609583849	923.948	609.869
00:00:08.360	1644609583866	926.51	621.752
00:00:08.376	1644609583882	922.235	608.061
00:00:08.393	1644609583899	923.332	618.168
00:00:08.410	1644609583916	928.235	606.943
00:00:08.426	1644609583932	925.067	610.316
00:00:08.443	1644609583949	926.795	609.097
00:00:08.460	1644609583966	927.86	614.828
00:00:08.476	1644609583982	934.383	605.599
00:00:08.493	1644609583999	936.924	607.404
00:00:08.510	1644609584016	932.583	604.883
00:00:08.526	1644609584032	939.27	592.383
00:00:08.543	1644609584049	929.59	484.662
00:00:08.560	1644609584066	937.256	411.304
00:00:08.576	1644609584082	938.051	390.989
00:00:08.593	1644609584099	937.405	401.286
00:00:08.610	1644609584116	938.533	385.791
00:00:08.626	1644609584132	936.223	402.528
00:00:08.643	1644609584149	933.523	386.319
00:00:08.660	1644609584166	933.624	399.442
00:00:08.676	1644609584182	934.169	384.129
00:00:08.693	1644609584199	933.581	393.712
00:00:08.710	1644609584216	932.576	380.873
00:00:08.726	1644609584232	929.62	397.5
00:00:08.743	1644609584249	929.347	378.648
00:00:08.760	1644609584266	930.206	389.404
00:00:08.776	1644609584282	931.003	376.498
00:00:08.793	1644609584299	932.849	388.42
00:00:08.810	1644609584316	932.047	376.997
00:00:08.826	1644609584332	928.386	390.349
00:00:08.843	1644609584349	933.59	379.987
00:00:08.860	1644609584366	930.491	388.788
