rec_time	UTC	Dikablis Professional Wireless  (DGW18125)_Field Data_Scene cam_Original_Gaze_Gaze X	Dikablis Professional Wireless  (DGW18125)_Field Data_Scene cam_Original_Gaze_Gaze Y
00:00:01.526	1644614980689		
00:00:01.532	1644614980695	445.842	-1169.336
00:00:01.549	1644614980712	449.684	-1157.266
00:00:01.559	1644614980722		
00:00:01.566	1644614980729	449.318	-1144.654
00:00:01.582	1644614980745	448.013	-1152.492
00:00:01.592	1644614980755		
00:00:01.599	1644614980762	448.865	-1141.425
00:00:01.616	1644614980779	444.531	-1133.385
00:00:01.626	1644614980789		
00:00:01.632	1644614980795	439.41	-1138.701
00:00:01.649	1644614980812	435.316	-1127.859
00:00:01.659	1644614980822		
00:00:01.666	1644614980829	435.679	-1129.924
00:00:01.682	1644614980845	432.607	-1136.555
00:00:01.692	1644614980855		
00:00:01.699	1644614980862	435.641	-1133.076
00:00:01.716	1644614980879	441.618	-1128.029
00:00:01.726	1644614980889		
00:00:01.732	1644614980895	529.828	-1173.697
00:00:01.749	1644614980912	706.608	-1008.05
00:00:01.759	1644614980922		
00:00:01.766	1644614980929	784.916	-963.257
00:00:01.782	1644614980945	782.399	-969.093
00:00:01.792	1644614980955		
00:00:01.799	1644614980962	791.965	-996.271
00:00:01.816	1644614980979	795.655	-996.872
00:00:01.826	1644614980989		
00:00:01.832	1644614980995	798.798	-995.434
00:00:01.849	1644614981012	814.517	-985.411
00:00:01.859	1644614981022		
00:00:01.866	1644614981029	821.307	-970.58
00:00:01.882	1644614981045	830.002	-972.813
00:00:01.892	1644614981055		
00:00:01.899	1644614981062	847.828	-977.049
00:00:01.916	1644614981079	819.705	-1007.699
00:00:01.926	1644614981089		
00:00:01.932	1644614981095	677.767	-1155.716
00:00:01.949	1644614981112	511.642	-1280.051
00:00:01.959	1644614981122		
00:00:01.966	1644614981129	460.111	-1347.342
00:00:01.982	1644614981145	487.1	-1324.504
00:00:01.992	1644614981155		
00:00:01.999	1644614981162	522.651	-1296.525
00:00:02.016	1644614981179	552.08	-1269.282
00:00:02.026	1644614981189		
00:00:02.032	1644614981195	590.306	-1305.233
00:00:02.049	1644614981212	624.493	-1204.202
00:00:02.059	1644614981222		
00:00:02.066	1644614981229	655.54	-1185.699
00:00:02.082	1644614981245	677.122	-1175.718
00:00:02.092	1644614981255		
00:00:02.099	1644614981262	697.484	-1167.7
00:00:02.116	1644614981279	716.082	-1164.94
00:00:02.126	1644614981289		
00:00:02.132	1644614981295	730.834	-1150.674
00:00:02.149	1644614981312	743.351	-1142.736
00:00:02.159	1644614981322		
00:00:02.166	1644614981329	752.17	-1139.059
00:00:02.182	1644614981345	760.95	-1145.428
00:00:02.192	1644614981355		
00:00:02.199	1644614981362	769.063	-1174.82
00:00:02.216	1644614981379	778.228	-1140.494
00:00:02.226	1644614981389		
00:00:02.232	1644614981395	788.078	-1164.156
00:00:02.249	1644614981412	789.582	-1145.051
00:00:02.259	1644614981422		
00:00:02.266	1644614981429	796.753	-1179.81
00:00:02.282	1644614981445	798.742	-1155.643
00:00:02.292	1644614981455		
00:00:02.299	1644614981462	809.965	-1180.289
00:00:02.316	1644614981479	810.297	-1159.4
00:00:02.326	1644614981489		
00:00:02.332	1644614981495	812.358	-1187.198
00:00:02.349	1644614981512	815.692	-1156.66
00:00:02.359	1644614981522		
00:00:02.366	1644614981529	816.934	-1179.985
00:00:02.382	1644614981545	811.363	-1163.169
00:00:02.392	1644614981555		
00:00:02.399	1644614981562	808.417	-1196.244
00:00:02.416	1644614981579	801.399	-1168.659
00:00:02.426	1644614981589		
00:00:02.432	1644614981595	794.725	-1166.824
00:00:02.449	1644614981612	789.718	-1177.685
00:00:02.459	1644614981622		
00:00:02.466	1644614981629	784.315	-1174.803
00:00:02.482	1644614981645	775.613	-1169.629
00:00:02.492	1644614981655		
00:00:02.499	1644614981662	775.288	-1146.636
00:00:02.516	1644614981679	772.564	-1139.734
00:00:02.526	1644614981689		
00:00:02.532	1644614981695	767.49	-1104.166
00:00:02.549	1644614981712	766.541	-1081.89
00:00:02.559	1644614981722		
00:00:02.566	1644614981729	764.528	-1057.234
00:00:02.582	1644614981745	760.1	-1038.049
00:00:02.592	1644614981755		
00:00:02.599	1644614981762	751.513	-1016.437
00:00:02.616	1644614981779	752.028	-998.697
00:00:02.626	1644614981789		
00:00:02.632	1644614981795	748.206	-978.827
00:00:02.649	1644614981812	743.798	-968.131
00:00:02.659	1644614981822		
00:00:02.666	1644614981829	746.066	-948.927
00:00:02.682	1644614981845	747.089	-940.48
00:00:02.692	1644614981855		
00:00:02.699	1644614981862	746.257	-921.179
00:00:02.716	1644614981879	745.297	-927.848
00:00:02.726	1644614981889		
00:00:02.732	1644614981895	744.147	-910.224
00:00:02.749	1644614981912	743.816	-915.336
00:00:02.759	1644614981922		
00:00:02.766	1644614981929	743.278	-916.28
00:00:02.782	1644614981945	740.113	-912.688
00:00:02.792	1644614981955		
00:00:02.799	1644614981962	737.541	-913.574
00:00:02.816	1644614981979	737.349	-908.895
00:00:02.826	1644614981989		
00:00:02.832	1644614981995	737.142	-892.199
00:00:02.849	1644614982012	738.651	-891.927
00:00:02.859	1644614982022		
00:00:02.866	1644614982029	733.374	-882.535
00:00:02.882	1644614982045	733.694	-869.519
00:00:02.892	1644614982055		
00:00:02.899	1644614982062	730.81	-857.31
00:00:02.916	1644614982079	730.715	-864.247
00:00:02.926	1644614982089		
00:00:02.932	1644614982095	728.233	-857.751
00:00:02.949	1644614982112	725.426	-872.975
00:00:02.959	1644614982122		
00:00:02.966	1644614982129	723.303	-870.273
00:00:02.982	1644614982145	725.51	-883.459
00:00:02.992	1644614982155		
00:00:02.999	1644614982162	721.882	-921.812
00:00:03.016	1644614982179	726.296	-913.303
00:00:03.026	1644614982189		
00:00:03.032	1644614982195	723.184	-913.159
00:00:03.049	1644614982212	718.889	-932.155
00:00:03.059	1644614982222		
00:00:03.066	1644614982229	716.251	-924.705
00:00:03.082	1644614982245	713.304	-930.285
00:00:03.092	1644614982255		
00:00:03.099	1644614982262	711.256	-928.474
00:00:03.116	1644614982279	707.038	-938.521
00:00:03.126	1644614982289		
00:00:03.132	1644614982295	701.906	-928.397
00:00:03.149	1644614982312	700.162	-923.687
00:00:03.159	1644614982322		
00:00:03.166	1644614982329	699.258	-909.552
00:00:03.182	1644614982345	696.06	-891.709
00:00:03.192	1644614982355		
00:00:03.199	1644614982362	689.748	-879.762
00:00:03.216	1644614982379	687.69	-861.951
00:00:03.226	1644614982389		
00:00:03.232	1644614982395	683.219	-851.408
00:00:03.249	1644614982412	679.613	-833.633
00:00:03.259	1644614982422		
00:00:03.266	1644614982429	675.683	-822.072
00:00:03.282	1644614982445	676.443	-811.595
00:00:03.292	1644614982455		
00:00:03.299	1644614982462	674.053	-817.404
00:00:03.316	1644614982479	681.043	-816.008
00:00:03.326	1644614982489		
00:00:03.332	1644614982495	756.22	-816.373
00:00:03.349	1644614982512	802.1	-830.464
00:00:03.359	1644614982522		
00:00:03.366	1644614982529	807.578	-828.935
00:00:03.382	1644614982545	806.044	-837.924
00:00:03.392	1644614982555		
00:00:03.399	1644614982562	799.135	-845.094
00:00:03.416	1644614982579	802.474	-850.473
00:00:03.426	1644614982589		
00:00:03.432	1644614982595	802.602	-847.244
00:00:03.449	1644614982612	807.998	-868.922
00:00:03.459	1644614982622		
00:00:03.466	1644614982629	806.181	-843.45
00:00:03.482	1644614982645	810.848	-845.478
00:00:03.492	1644614982655		
00:00:03.499	1644614982662	805.39	-847.414
00:00:03.516	1644614982679	806.316	-877.153
00:00:03.526	1644614982689		
00:00:03.532	1644614982695	801.352	-838.131
00:00:03.549	1644614982712	799.745	-876.942
00:00:03.559	1644614982722		
00:00:03.566	1644614982729	799.266	-841.29
00:00:03.582	1644614982745	797.831	-873.169
00:00:03.592	1644614982755		
00:00:03.599	1644614982762	804.431	-858.61
00:00:03.616	1644614982779	814.482	-894.114
00:00:03.626	1644614982789		
00:00:03.632	1644614982795	814.759	-886.384
00:00:03.649	1644614982812	821.874	-887.156
00:00:03.659	1644614982822		
00:00:03.666	1644614982829	829.348	-911.644
00:00:03.682	1644614982845	844.179	-928.849
00:00:03.692	1644614982855		
00:00:03.699	1644614982862	838.18	-877.358
00:00:03.716	1644614982879	848.235	-896.4
00:00:03.726	1644614982889		
00:00:03.732	1644614982895	851.119	-903.388
00:00:03.749	1644614982912	852.834	-897.382
00:00:03.759	1644614982922		
00:00:03.766	1644614982929	852.001	-904.074
00:00:03.782	1644614982945	854.061	-930.727
00:00:03.792	1644614982955		
00:00:03.799	1644614982962	858.4	-941.79
00:00:03.816	1644614982979	856.903	-949.701
00:00:03.826	1644614982989		
00:00:03.832	1644614982995	856.867	-957.877
00:00:03.849	1644614983012	857.236	-952.51
00:00:03.859	1644614983022		
00:00:03.866	1644614983029	861.735	-955.382
00:00:03.882	1644614983045	856.745	-964.985
00:00:03.892	1644614983055		
00:00:03.899	1644614983062	862.979	-949.574
00:00:03.916	1644614983079	855.264	-963.501
00:00:03.926	1644614983089		
00:00:03.932	1644614983095	859.463	-942.509
00:00:03.949	1644614983112	847.389	-922.678
00:00:03.959	1644614983122		
00:00:03.966	1644614983129	856.996	-951.644
00:00:03.982	1644614983145	851.937	-963.203
00:00:03.992	1644614983155		
00:00:03.999	1644614983162	855.604	-956.776
00:00:04.016	1644614983179	852.454	-961.106
00:00:04.026	1644614983189		
00:00:04.032	1644614983195	852.385	-939.987
00:00:04.049	1644614983212	844.129	-926.772
00:00:04.059	1644614983222		
00:00:04.066	1644614983229	845.447	-936.321
00:00:04.082	1644614983245	836.187	-931.047
00:00:04.092	1644614983255		
00:00:04.099	1644614983262	847.945	-938.41
00:00:04.116	1644614983279	840.848	-939.965
00:00:04.126	1644614983289		
00:00:04.132	1644614983295	842.548	-940.348
00:00:04.149	1644614983312	829.675	-910.887
00:00:04.159	1644614983322		
00:00:04.166	1644614983329	827.094	-925.36
00:00:04.182	1644614983345	830.502	-958.977
00:00:04.192	1644614983355		
00:00:04.199	1644614983362	821.154	-910.62
00:00:04.216	1644614983379	821.38	-917.688
00:00:04.226	1644614983389		
00:00:04.232	1644614983395	815.423	-916.683
00:00:04.249	1644614983412	829.058	-938.275
00:00:04.259	1644614983422		
00:00:04.266	1644614983429	819.122	-962.234
00:00:04.282	1644614983445	826.586	-945.084
00:00:04.292	1644614983455		
00:00:04.299	1644614983462	811.796	-910.533
00:00:04.316	1644614983479	825.003	-935.935
00:00:04.326	1644614983489		
00:00:04.332	1644614983495	811.931	-914.751
00:00:04.349	1644614983512	814.244	-917.544
00:00:04.359	1644614983522		
00:00:04.366	1644614983529	812.917	-896.637
00:00:04.382	1644614983545	822.604	-955.412
00:00:04.392	1644614983555		
00:00:04.399	1644614983562	809.004	-924.992
00:00:04.416	1644614983579	808.955	-924.027
00:00:04.426	1644614983589		
00:00:04.432	1644614983595	810.185	-902.911
00:00:04.449	1644614983612	819.695	-949.784
00:00:04.459	1644614983622		
00:00:04.466	1644614983629	813.596	-917.342
00:00:04.482	1644614983645	812.031	-924.28
00:00:04.492	1644614983655		
00:00:04.499	1644614983662	806.974	-930.268
00:00:04.516	1644614983679	811.03	-923.572
00:00:04.526	1644614983689		
00:00:04.532	1644614983695	806.679	-921.897
00:00:04.549	1644614983712	807.854	-929.281
00:00:04.559	1644614983722		
00:00:04.566	1644614983729	805.32	-907.278
00:00:04.582	1644614983745	810.826	-931.617
00:00:04.592	1644614983755		
00:00:04.599	1644614983762	803.882	-909.508
00:00:04.616	1644614983779	810.521	-932.157
00:00:04.626	1644614983789		
00:00:04.632	1644614983795	803.106	-909.76
00:00:04.649	1644614983812	808.497	-928.746
00:00:04.659	1644614983822		
00:00:04.666	1644614983829	806.457	-908.596
00:00:04.682	1644614983845	817.513	-961.426
00:00:04.692	1644614983855		
00:00:04.699	1644614983862	805.943	-912.361
00:00:04.716	1644614983879	806.233	-922.361
00:00:04.726	1644614983889		
00:00:04.732	1644614983895	806.643	-919.249
00:00:04.749	1644614983912	816.04	-977.501
00:00:04.759	1644614983922		
00:00:04.766	1644614983929	807.51	-922.465
00:00:04.782	1644614983945	807.346	-926.022
00:00:04.792	1644614983955		
00:00:04.799	1644614983962	806.245	-917.207
00:00:04.816	1644614983979	816.899	-961.702
00:00:04.826	1644614983989		
00:00:04.832	1644614983995	806.788	-916.995
00:00:04.849	1644614984012	809.553	-922.209
00:00:04.859	1644614984022		
00:00:04.866	1644614984029	806.345	-923.301
00:00:04.882	1644614984045	810.734	-943.606
00:00:04.892	1644614984055		
00:00:04.899	1644614984062	808.81	-915.022
00:00:04.916	1644614984079	811.513	-914.992
00:00:04.926	1644614984089		
00:00:04.932	1644614984095	809.833	-927.441
00:00:04.949	1644614984112	822.44	-956.848
00:00:04.959	1644614984122		
00:00:04.966	1644614984129	816.118	-920.382
00:00:04.982	1644614984145	814.734	-905.17
00:00:04.992	1644614984155		
00:00:04.999	1644614984162	825.867	-941.522
00:00:05.016	1644614984179	812.87	-901.871
00:00:05.026	1644614984189		
00:00:05.032	1644614984195	822.314	-908.434
00:00:05.049	1644614984212	816.604	-916.588
00:00:05.059	1644614984222		
00:00:05.066	1644614984229	820.377	-909.438
00:00:05.082	1644614984245	815.18	-898.926
00:00:05.092	1644614984255		
00:00:05.099	1644614984262	820.256	-896.715
00:00:05.116	1644614984279	814.592	-894.117
00:00:05.126	1644614984289		
00:00:05.132	1644614984295	819.357	-917.251
00:00:05.149	1644614984312	810.962	-904.697
00:00:05.159	1644614984322		
00:00:05.166	1644614984329	819.902	-916.922
00:00:05.182	1644614984345	821.763	-945.992
00:00:05.192	1644614984355		
00:00:05.199	1644614984362	815.878	-919.315
00:00:05.216	1644614984379	813.131	-902.55
00:00:05.226	1644614984389		
00:00:05.232	1644614984395	811.73	-904.272
00:00:05.249	1644614984412	813.755	-924.38
00:00:05.259	1644614984422		
00:00:05.266	1644614984429	810.508	-899.803
00:00:05.282	1644614984445	814.599	-921.784
00:00:05.292	1644614984455		
00:00:05.299	1644614984462	812.864	-903.68
00:00:05.316	1644614984479	815.734	-930.5
00:00:05.326	1644614984489		
00:00:05.332	1644614984495	805.15	-907.662
00:00:05.349	1644614984512	814.419	-927.176
00:00:05.359	1644614984522		
00:00:05.366	1644614984529	803.158	-912.689
00:00:05.382	1644614984545	804.516	-932.968
00:00:05.392	1644614984555		
00:00:05.399	1644614984562	801.138	-910.732
00:00:05.416	1644614984579	801.473	-917.66
00:00:05.426	1644614984589		
00:00:05.432	1644614984595	798.193	-921.041
00:00:05.449	1644614984612	798.474	-945.478
00:00:05.459	1644614984622		
00:00:05.466	1644614984629	798.557	-917.095
00:00:05.482	1644614984645	794.902	-928.652
00:00:05.492	1644614984655		
00:00:05.499	1644614984662	795.098	-947.007
00:00:05.516	1644614984679	790.78	-946.08
00:00:05.526	1644614984689		
00:00:05.532	1644614984695	794.107	-953.121
00:00:05.549	1644614984712	789.422	-926.781
00:00:05.559	1644614984722		
00:00:05.566	1644614984729	0	0
00:00:05.582	1644614984745	0	0
00:00:05.592	1644614984755		
00:00:05.599	1644614984762	0	0
00:00:05.616	1644614984779	0	0
00:00:05.626	1644614984789		
00:00:05.632	1644614984795	0	0
00:00:05.649	1644614984812	0	0
00:00:05.659	1644614984822		
00:00:05.666	1644614984829	0	0
00:00:05.682	1644614984845	0	0
00:00:05.692	1644614984855		
00:00:05.699	1644614984862	0	0
00:00:05.716	1644614984879	0	0
00:00:05.726	1644614984889		
00:00:05.732	1644614984895	0	0
00:00:05.749	1644614984912	745.057	-420.553
00:00:05.759	1644614984922		
00:00:05.766	1644614984929	759.579	-706.593
00:00:05.782	1644614984945	769.101	-833.827
00:00:05.792	1644614984955		
00:00:05.799	1644614984962	767.749	-872.455
00:00:05.816	1644614984979	774.384	-930.121
00:00:05.826	1644614984989		
00:00:05.832	1644614984995	773.141	-980.228
00:00:05.849	1644614985012	781.744	-1000.829
00:00:05.859	1644614985022		
00:00:05.866	1644614985029	772.398	-1041.387
00:00:05.882	1644614985045	770.794	-1051.374
00:00:05.892	1644614985055		
00:00:05.899	1644614985062	774.316	-1036.53
00:00:05.916	1644614985079	774.885	-1039.23
00:00:05.926	1644614985089		
00:00:05.932	1644614985095	774.744	-1029.099
00:00:05.949	1644614985112	767.102	-1007.158
00:00:05.959	1644614985122		
00:00:05.966	1644614985129	769.76	-993.143
00:00:05.982	1644614985145	771.302	-1021.548
00:00:05.992	1644614985155		
00:00:05.999	1644614985162	769.52	-992.973
00:00:06.016	1644614985179	769.275	-1015.251
00:00:06.026	1644614985189		
00:00:06.032	1644614985195	765.494	-993.084
00:00:06.049	1644614985212	763.705	-1020.329
00:00:06.059	1644614985222		
00:00:06.066	1644614985229	766.55	-983.271
00:00:06.082	1644614985245	765.311	-1012.154
00:00:06.092	1644614985255		
00:00:06.099	1644614985262	767.284	-977.969
00:00:06.116	1644614985279	767.41	-1010.46
00:00:06.126	1644614985289		
00:00:06.132	1644614985295	768.102	-999.101
00:00:06.149	1644614985312	767.801	-1003.268
00:00:06.159	1644614985322		
00:00:06.166	1644614985329	765.879	-981.763
00:00:06.182	1644614985345	769.009	-1011.106
00:00:06.192	1644614985355		
00:00:06.199	1644614985362	766.575	-996.207
00:00:06.216	1644614985379	761.389	-982.911
00:00:06.226	1644614985389		
00:00:06.232	1644614985395	761.593	-972.127
00:00:06.249	1644614985412	758.107	-977.627
00:00:06.259	1644614985422		
00:00:06.266	1644614985429	755.08	-1002.409
00:00:06.282	1644614985445	759.195	-967.937
00:00:06.292	1644614985455		
00:00:06.299	1644614985462	758.725	-962.239
00:00:06.316	1644614985479	760.526	-969.388
00:00:06.326	1644614985489		
00:00:06.332	1644614985495	758.035	-975.944
00:00:06.349	1644614985512	757.083	-966.975
00:00:06.359	1644614985522		
00:00:06.366	1644614985529	756.458	-955.462
00:00:06.382	1644614985545	759.957	-960.888
00:00:06.392	1644614985555		
00:00:06.399	1644614985562	757.75	-949.432
00:00:06.416	1644614985579	756.95	-976.158
00:00:06.426	1644614985589		
00:00:06.432	1644614985595	758.911	-976.299
00:00:06.449	1644614985612	756.259	-978.673
00:00:06.459	1644614985622		
00:00:06.466	1644614985629	756.408	-974.263
00:00:06.482	1644614985645	756.874	-970.558
00:00:06.492	1644614985655		
00:00:06.499	1644614985662	759.126	-972.164
00:00:06.516	1644614985679	754.79	-951.153
00:00:06.526	1644614985689		
00:00:06.532	1644614985695	755.438	-943.215
00:00:06.549	1644614985712	754.345	-948.791
00:00:06.559	1644614985722		
00:00:06.566	1644614985729	753.664	-945.036
00:00:06.582	1644614985745	755.478	-961.846
00:00:06.592	1644614985755		
00:00:06.599	1644614985762	755.032	-943.843
00:00:06.616	1644614985779	755.825	-943.933
00:00:06.626	1644614985789		
00:00:06.632	1644614985795	755.131	-942.288
00:00:06.649	1644614985812	753.298	-947.042
00:00:06.659	1644614985822		
00:00:06.666	1644614985829	754.914	-939.032
00:00:06.682	1644614985845	757.536	-946.789
00:00:06.692	1644614985855		
00:00:06.699	1644614985862	754.094	-944.465
00:00:06.716	1644614985879	756.469	-949.674
00:00:06.726	1644614985889		
00:00:06.732	1644614985895	756.536	-945.73
00:00:06.749	1644614985912	759.071	-949.123
00:00:06.759	1644614985922		
00:00:06.766	1644614985929	758.281	-967.677
00:00:06.782	1644614985945	757.714	-949.612
00:00:06.792	1644614985955		
00:00:06.799	1644614985962	760.209	-972.041
00:00:06.816	1644614985979	759.987	-943.911
00:00:06.826	1644614985989		
00:00:06.832	1644614985995	760.051	-964.801
00:00:06.849	1644614986012	759.357	-942.522
00:00:06.859	1644614986022		
00:00:06.866	1644614986029	761.824	-946.048
00:00:06.882	1644614986045	766.642	-975.57
00:00:06.892	1644614986055		
00:00:06.899	1644614986062	761.472	-954.282
00:00:06.916	1644614986079	764.206	-950.432
00:00:06.926	1644614986089		
00:00:06.932	1644614986095	761.799	-946.883
00:00:06.949	1644614986112	761.271	-949.891
00:00:06.959	1644614986122		
00:00:06.966	1644614986129	760.707	-947.148
00:00:06.982	1644614986145	760.57	-950.904
00:00:06.992	1644614986155		
00:00:06.999	1644614986162	759.824	-979.874
00:00:07.016	1644614986179	762.868	-945.447
00:00:07.026	1644614986189		
00:00:07.032	1644614986195	759.76	-953.19
00:00:07.049	1644614986212	759.167	-946.722
00:00:07.059	1644614986222		
00:00:07.066	1644614986229	757.783	-950.072
00:00:07.082	1644614986245	761.246	-946.648
00:00:07.092	1644614986255		
00:00:07.099	1644614986262	754.521	-952.442
00:00:07.116	1644614986279	757.541	-952.39
00:00:07.126	1644614986289		
00:00:07.132	1644614986295	753.444	-956.346
00:00:07.149	1644614986312	754.977	-957.153
00:00:07.159	1644614986322		
00:00:07.166	1644614986329	752.713	-959.254
00:00:07.182	1644614986345	750.139	-962.135
00:00:07.192	1644614986355		
00:00:07.199	1644614986362	750.474	-954.814
00:00:07.216	1644614986379	746.727	-968.9
00:00:07.226	1644614986389		
00:00:07.232	1644614986395	747.971	-960.374
00:00:07.249	1644614986412	747.838	-968.949
00:00:07.259	1644614986422		
00:00:07.266	1644614986429	747.893	-963.197
00:00:07.282	1644614986445	748.192	-968.279
00:00:07.292	1644614986455		
00:00:07.299	1644614986462	747.821	-965.508
00:00:07.316	1644614986479	746.23	-966.115
00:00:07.326	1644614986489		
00:00:07.332	1644614986495	747.243	-967.497
00:00:07.349	1644614986512	746.759	-972.281
00:00:07.359	1644614986522		
00:00:07.366	1644614986529	751.437	-972.623
00:00:07.382	1644614986545	750.349	-972.48
00:00:07.392	1644614986555		
00:00:07.399	1644614986562	752.081	-978.927
00:00:07.416	1644614986579	752.795	-980.175
00:00:07.426	1644614986589		
00:00:07.432	1644614986595	751.922	-971.289
00:00:07.449	1644614986612	755.955	-978.159
00:00:07.459	1644614986622		
00:00:07.466	1644614986629	753.292	-981.899
00:00:07.482	1644614986645	755.872	-982.876
00:00:07.492	1644614986655		
00:00:07.499	1644614986662	755.743	-1005.929
00:00:07.516	1644614986679	756.091	-975.717
00:00:07.526	1644614986689		
