rec_time	UTC	Dikablis Professional Wireless  (DGW18125)_Field Data_Scene cam_Original_Gaze_Gaze X	Dikablis Professional Wireless  (DGW18125)_Field Data_Scene cam_Original_Gaze_Gaze Y
00:01:22.845	1644613690337		
00:01:22.852	1644613690344		
00:01:22.861	1644613690353	892.2	650.898
00:01:22.869	1644613690361		
00:01:22.877	1644613690369	892.197	661.224
00:01:22.878	1644613690370		
00:01:22.885	1644613690377		
00:01:22.894	1644613690386	892.675	668.414
00:01:22.902	1644613690394		
00:01:22.911	1644613690403	891.265	691.695
00:01:22.912	1644613690404		
00:01:22.919	1644613690411		
00:01:22.927	1644613690419	889.007	757.683
00:01:22.935	1644613690427		
00:01:22.944	1644613690436	5038.716	-4832.957
00:01:22.945	1644613690437		
00:01:22.952	1644613690444		
00:01:22.961	1644613690453	0	0
00:01:22.969	1644613690461		
00:01:22.977	1644613690469	5315.63	-7046.823
00:01:22.978	1644613690470		
00:01:22.985	1644613690477		
00:01:22.994	1644613690486	0	0
00:01:23.002	1644613690494		
00:01:23.011	1644613690503	0	0
00:01:23.012	1644613690504		
00:01:23.019	1644613690511		
00:01:23.027	1644613690519	0	0
00:01:23.035	1644613690527		
00:01:23.044	1644613690536	0	0
00:01:23.045	1644613690537		
00:01:23.052	1644613690544		
00:01:23.061	1644613690553	1079.905	1331.693
00:01:23.069	1644613690561		
00:01:23.077	1644613690569	1333.008	1284.942
00:01:23.078	1644613690570		
00:01:23.085	1644613690577		
00:01:23.094	1644613690586	0	0
00:01:23.102	1644613690594		
00:01:23.111	1644613690603	0	0
00:01:23.112	1644613690604		
00:01:23.119	1644613690611	415.711	1716.312
00:01:23.127	1644613690619	0	0
00:01:23.135	1644613690627		
00:01:23.144	1644613690636	1340.653	1283.656
00:01:23.145	1644613690637		
00:01:23.152	1644613690644		
00:01:23.161	1644613690653	1339.515	1286.577
00:01:23.169	1644613690661		
00:01:23.177	1644613690669	0	0
00:01:23.178	1644613690670		
00:01:23.185	1644613690677		
00:01:23.194	1644613690686	1015.42	1275.016
00:01:23.202	1644613690694		
00:01:23.211	1644613690703	4919.048	-6241.503
00:01:23.212	1644613690704		
00:01:23.219	1644613690711		
00:01:23.227	1644613690719	790.806	1485.273
00:01:23.235	1644613690727		
00:01:23.244	1644613690736	0	0
00:01:23.245	1644613690737		
00:01:23.252	1644613690744		
00:01:23.261	1644613690753	1108.204	1297.022
00:01:23.269	1644613690761		
00:01:23.277	1644613690769	0	0
00:01:23.278	1644613690770		
00:01:23.285	1644613690777	373.411	1655.54
00:01:23.294	1644613690786	0	0
00:01:23.302	1644613690794		
00:01:23.311	1644613690803	0	0
00:01:23.312	1644613690804		
00:01:23.319	1644613690811		
00:01:23.327	1644613690819	1294.173	1238.455
00:01:23.335	1644613690827		
00:01:23.344	1644613690836	0	0
00:01:23.345	1644613690837		
00:01:23.352	1644613690844		
00:01:23.361	1644613690853	817.029	1463.444
00:01:23.369	1644613690861		
00:01:23.377	1644613690869	821.081	1466.226
00:01:23.378	1644613690870		
00:01:23.385	1644613690877		
00:01:23.394	1644613690886	769.024	1491.868
00:01:23.402	1644613690894		
00:01:23.411	1644613690903	0	0
00:01:23.412	1644613690904		
00:01:23.419	1644613690911	332.234	1692.598
00:01:23.427	1644613690919	0	0
00:01:23.435	1644613690927		
00:01:23.444	1644613690936	4771.462	-5842.341
00:01:23.445	1644613690937		
00:01:23.452	1644613690944		
00:01:23.461	1644613690953	1297.469	1234.833
00:01:23.469	1644613690961		
00:01:23.477	1644613690969	0	0
00:01:23.478	1644613690970		
00:01:23.485	1644613690977	1694.714	-4140.945
00:01:23.494	1644613690986	0	0
00:01:23.502	1644613690994		
00:01:23.511	1644613691003	0	0
00:01:23.512	1644613691004		
00:01:23.519	1644613691011		
00:01:23.527	1644613691019	0	0
00:01:23.535	1644613691027	-483.58	-9075.577
00:01:23.544	1644613691036	0	0
00:01:23.545	1644613691037		
00:01:23.552	1644613691044	-7652.716	-13312.903
00:01:23.561	1644613691053	0	0
00:01:23.569	1644613691061		
00:01:23.577	1644613691069	900.767	781.999
00:01:23.578	1644613691070		
00:01:23.585	1644613691077		
00:01:23.594	1644613691086	878.989	727.416
00:01:23.602	1644613691094		
00:01:23.611	1644613691103	895.208	671.326
00:01:23.612	1644613691104		
00:01:23.619	1644613691111		
00:01:23.627	1644613691119	897.09	633.22
00:01:23.635	1644613691127		
00:01:23.644	1644613691136	905.742	616.445
00:01:23.645	1644613691137		
00:01:23.652	1644613691144		
00:01:23.661	1644613691153	909.613	599.819
00:01:23.669	1644613691161		
00:01:23.677	1644613691169	909.988	594.302
00:01:23.678	1644613691170		
00:01:23.685	1644613691177		
00:01:23.694	1644613691186	913.781	596.133
00:01:23.702	1644613691194		
00:01:23.711	1644613691203	915.696	599.284
00:01:23.712	1644613691204		
00:01:23.719	1644613691211		
00:01:23.727	1644613691219	919.796	597.55
00:01:23.735	1644613691227		
00:01:23.744	1644613691236	907.937	601.894
00:01:23.745	1644613691237		
00:01:23.752	1644613691244		
00:01:23.761	1644613691253	898.925	588.758
00:01:23.769	1644613691261		
00:01:23.777	1644613691269	896.14	594.869
00:01:23.778	1644613691270		
00:01:23.785	1644613691277		
00:01:23.794	1644613691286	897.635	604.813
00:01:23.802	1644613691294		
00:01:23.811	1644613691303	898.332	615.939
00:01:23.812	1644613691304		
00:01:23.819	1644613691311		
00:01:23.827	1644613691319	899.778	624.795
00:01:23.835	1644613691327		
00:01:23.844	1644613691336	896.867	631.288
00:01:23.845	1644613691337		
00:01:23.852	1644613691344		
00:01:23.861	1644613691353	895.934	635.489
00:01:23.869	1644613691361		
00:01:23.877	1644613691369	895.019	643.628
00:01:23.878	1644613691370		
00:01:23.885	1644613691377		
00:01:23.894	1644613691386	894.23	646.259
00:01:23.902	1644613691394		
00:01:23.911	1644613691403	892.449	651.388
00:01:23.912	1644613691404		
00:01:23.919	1644613691411		
00:01:23.927	1644613691419	895.218	652.246
00:01:23.935	1644613691427		
00:01:23.944	1644613691436	892.582	653.003
00:01:23.945	1644613691437		
00:01:23.952	1644613691444		
00:01:23.961	1644613691453	888.11	656.641
00:01:23.969	1644613691461		
00:01:23.977	1644613691469	890.767	657.354
00:01:23.978	1644613691470		
00:01:23.985	1644613691477		
00:01:23.994	1644613691486	885.036	661.919
00:01:24.002	1644613691494		
00:01:24.011	1644613691503	884.897	662.795
00:01:24.012	1644613691504		
00:01:24.019	1644613691511		
00:01:24.027	1644613691519	884.079	664.731
00:01:24.035	1644613691527		
00:01:24.044	1644613691536	884.916	664.819
00:01:24.045	1644613691537		
00:01:24.052	1644613691544		
00:01:24.061	1644613691553	882.291	666.729
00:01:24.069	1644613691561		
00:01:24.077	1644613691569	879.669	666.446
00:01:24.078	1644613691570		
00:01:24.085	1644613691577		
00:01:24.094	1644613691586	878.895	668.274
00:01:24.102	1644613691594		
00:01:24.111	1644613691603	877.883	667.203
00:01:24.112	1644613691604		
00:01:24.119	1644613691611		
00:01:24.127	1644613691619	876.898	661.889
00:01:24.135	1644613691627		
00:01:24.144	1644613691636	872.974	668.653
00:01:24.145	1644613691637		
00:01:24.152	1644613691644		
00:01:24.161	1644613691653	868.819	664.893
00:01:24.169	1644613691661		
00:01:24.177	1644613691669	865.822	668.821
00:01:24.178	1644613691670		
00:01:24.185	1644613691677		
00:01:24.194	1644613691686	864.541	671.613
00:01:24.202	1644613691694		
00:01:24.211	1644613691703	859.556	667.894
00:01:24.212	1644613691704		
00:01:24.219	1644613691711		
00:01:24.227	1644613691719	854.812	669.199
00:01:24.235	1644613691727		
00:01:24.244	1644613691736	851.744	665.3
00:01:24.245	1644613691737		
00:01:24.252	1644613691744		
00:01:24.261	1644613691753	843.25	673.683
00:01:24.269	1644613691761		
00:01:24.277	1644613691769	842.115	664.559
00:01:24.278	1644613691770		
00:01:24.285	1644613691777		
00:01:24.294	1644613691786	841.742	663.428
00:01:24.302	1644613691794		
00:01:24.311	1644613691803	845.03	659.934
00:01:24.312	1644613691804		
00:01:24.319	1644613691811		
00:01:24.327	1644613691819	849.207	664.569
00:01:24.335	1644613691827		
00:01:24.344	1644613691836	844.228	663.2
00:01:24.345	1644613691837		
00:01:24.352	1644613691844		
00:01:24.361	1644613691853	843.481	653.304
00:01:24.369	1644613691861		
00:01:24.377	1644613691869	832.35	652.304
00:01:24.378	1644613691870		
00:01:24.385	1644613691877		
00:01:24.394	1644613691886	831.614	642.434
00:01:24.402	1644613691894		
00:01:24.411	1644613691903	827.319	632.797
00:01:24.412	1644613691904		
00:01:24.419	1644613691911		
00:01:24.427	1644613691919	827.804	619.071
00:01:24.435	1644613691927		
00:01:24.444	1644613691936	825.938	601.346
00:01:24.445	1644613691937		
00:01:24.452	1644613691944		
00:01:24.461	1644613691953	828.944	577.34
00:01:24.469	1644613691961		
00:01:24.477	1644613691969	822.594	567.188
00:01:24.478	1644613691970		
00:01:24.485	1644613691977		
00:01:24.494	1644613691986	806.689	604.296
00:01:24.502	1644613691994		
00:01:24.511	1644613692003	0	0
00:01:24.512	1644613692004		
00:01:24.519	1644613692011		
00:01:24.527	1644613692019	1836.869	-6498.307
00:01:24.535	1644613692027		
00:01:24.544	1644613692036	5006.15	-4954.783
00:01:24.545	1644613692037		
00:01:24.552	1644613692044		
00:01:24.561	1644613692053	0	0
00:01:24.569	1644613692061		
00:01:24.577	1644613692069	4036.759	-3246.146
00:01:24.578	1644613692070		
00:01:24.585	1644613692077		
00:01:24.594	1644613692086	4742.601	-5833.638
00:01:24.602	1644613692094		
00:01:24.611	1644613692103	1268.217	1075.426
00:01:24.612	1644613692104		
00:01:24.619	1644613692111		
00:01:24.627	1644613692119	5085.706	-6351.789
00:01:24.635	1644613692127		
00:01:24.644	1644613692136	5269.517	-5358.961
00:01:24.645	1644613692137		
00:01:24.652	1644613692144		
00:01:24.661	1644613692153	5168.589	-6186.695
00:01:24.669	1644613692161		
00:01:24.677	1644613692169	5342.67	-6908.504
00:01:24.678	1644613692170		
00:01:24.685	1644613692177		
00:01:24.694	1644613692186	4797.366	-5845.262
00:01:24.702	1644613692194		
00:01:24.711	1644613692203	0	0
00:01:24.712	1644613692204		
00:01:24.719	1644613692211		
00:01:24.727	1644613692219	5372.119	-6859.665
00:01:24.735	1644613692227		
00:01:24.744	1644613692236	644.775	872.17
00:01:24.745	1644613692237		
00:01:24.752	1644613692244		
00:01:24.761	1644613692253	-2655.715	-4986.643
00:01:24.769	1644613692261		
00:01:24.777	1644613692269	652.564	811.33
00:01:24.778	1644613692270		
00:01:24.785	1644613692277		
00:01:24.794	1644613692286	668.781	814.614
00:01:24.802	1644613692294		
00:01:24.811	1644613692303	651.593	843.669
00:01:24.812	1644613692304		
00:01:24.819	1644613692311		
00:01:24.827	1644613692319	658.532	847.419
00:01:24.835	1644613692327		
00:01:24.844	1644613692336	658.757	829.637
00:01:24.845	1644613692337		
00:01:24.852	1644613692344		
00:01:24.861	1644613692353	657.42	810.772
00:01:24.869	1644613692361		
00:01:24.877	1644613692369	663.125	793.691
00:01:24.878	1644613692370		
00:01:24.885	1644613692377		
00:01:24.894	1644613692386	665.299	777.068
00:01:24.902	1644613692394		
00:01:24.911	1644613692403	670.812	764.953
00:01:24.912	1644613692404		
00:01:24.919	1644613692411		
00:01:24.927	1644613692419	674.736	750.766
00:01:24.935	1644613692427		
00:01:24.944	1644613692436	676.809	758.947
00:01:24.945	1644613692437		
00:01:24.952	1644613692444		
00:01:24.961	1644613692453	670.774	791.58
00:01:24.969	1644613692461		
00:01:24.977	1644613692469	657.317	812.652
00:01:24.978	1644613692470		
00:01:24.985	1644613692477		
00:01:24.994	1644613692486	664.31	800.483
00:01:25.002	1644613692494		
00:01:25.011	1644613692503	666.656	796.766
00:01:25.012	1644613692504		
00:01:25.019	1644613692511		
00:01:25.027	1644613692519	676.841	788.561
00:01:25.035	1644613692527		
00:01:25.044	1644613692536	680.16	783.413
00:01:25.045	1644613692537		
00:01:25.052	1644613692544		
00:01:25.061	1644613692553	686.547	777.433
00:01:25.069	1644613692561		
00:01:25.077	1644613692569	689.56	775.251
00:01:25.078	1644613692570		
00:01:25.085	1644613692577		
00:01:25.094	1644613692586	699.137	772.438
00:01:25.102	1644613692594		
00:01:25.111	1644613692603	695.887	768.502
00:01:25.112	1644613692604		
00:01:25.119	1644613692611		
00:01:25.127	1644613692619	696.538	764.576
00:01:25.135	1644613692627		
00:01:25.144	1644613692636	699.623	762.389
00:01:25.145	1644613692637		
00:01:25.152	1644613692644		
00:01:25.161	1644613692653	697.7	758.499
00:01:25.169	1644613692661		
00:01:25.177	1644613692669	699.193	758.579
00:01:25.178	1644613692670		
00:01:25.185	1644613692677		
00:01:25.194	1644613692686	697.809	754.717
00:01:25.202	1644613692694		
00:01:25.211	1644613692703	698.403	752.133
00:01:25.212	1644613692704		
00:01:25.219	1644613692711		
00:01:25.227	1644613692719	697.123	749.882
00:01:25.235	1644613692727		
00:01:25.244	1644613692736	694.658	743.952
00:01:25.245	1644613692737		
00:01:25.252	1644613692744		
00:01:25.261	1644613692753	698.217	742.06
00:01:25.269	1644613692761		
00:01:25.277	1644613692769	698.839	740.864
00:01:25.278	1644613692770		
00:01:25.285	1644613692777		
00:01:25.294	1644613692786	700.432	736.059
00:01:25.302	1644613692794		
00:01:25.311	1644613692803	699.877	733.519
00:01:25.312	1644613692804		
00:01:25.319	1644613692811		
00:01:25.327	1644613692819	698.374	731.788
00:01:25.335	1644613692827		
00:01:25.344	1644613692836	697.259	727.571
00:01:25.345	1644613692837		
00:01:25.352	1644613692844		
00:01:25.361	1644613692853	699.869	727.241
00:01:25.369	1644613692861		
00:01:25.377	1644613692869	698.302	727.291
00:01:25.378	1644613692870		
00:01:25.385	1644613692877		
00:01:25.394	1644613692886	694.174	723.248
00:01:25.402	1644613692894		
00:01:25.411	1644613692903	694.516	724.675
00:01:25.412	1644613692904		
00:01:25.419	1644613692911		
00:01:25.427	1644613692919	697.149	722.972
00:01:25.435	1644613692927		
00:01:25.444	1644613692936	694.939	720.518
00:01:25.445	1644613692937		
00:01:25.452	1644613692944		
00:01:25.461	1644613692953	693.291	719.347
00:01:25.469	1644613692961		
00:01:25.477	1644613692969	694.75	717.868
00:01:25.478	1644613692970		
00:01:25.485	1644613692977		
00:01:25.494	1644613692986	694.324	714.242
00:01:25.502	1644613692994		
00:01:25.511	1644613693003	693.972	714.58
00:01:25.512	1644613693004		
00:01:25.519	1644613693011		
00:01:25.527	1644613693019	696.633	713.827
00:01:25.535	1644613693027		
00:01:25.544	1644613693036	697.816	710.775
00:01:25.545	1644613693037		
00:01:25.552	1644613693044		
00:01:25.561	1644613693053	697.085	710.967
00:01:25.569	1644613693061		
00:01:25.577	1644613693069	696.994	708.705
00:01:25.578	1644613693070		
00:01:25.585	1644613693077		
00:01:25.594	1644613693086	696.441	705.9
00:01:25.602	1644613693094		
00:01:25.611	1644613693103	695.935	704.742
00:01:25.612	1644613693104		
00:01:25.619	1644613693111		
00:01:25.627	1644613693119	709.522	702.936
00:01:25.635	1644613693127		
00:01:25.644	1644613693136	815.396	682.997
00:01:25.645	1644613693137		
00:01:25.652	1644613693144		
00:01:25.661	1644613693153	948.588	659.144
00:01:25.669	1644613693161		
00:01:25.677	1644613693169	989.821	639.089
00:01:25.678	1644613693170		
00:01:25.685	1644613693177		
00:01:25.694	1644613693186	986.181	638.48
00:01:25.702	1644613693194		
00:01:25.711	1644613693203	984.343	645.717
00:01:25.712	1644613693204		
00:01:25.719	1644613693211		
00:01:25.727	1644613693219	980.55	648.206
00:01:25.735	1644613693227		
00:01:25.744	1644613693236	977.828	649.137
00:01:25.745	1644613693237		
00:01:25.752	1644613693244		
00:01:25.761	1644613693253	978.68	650.089
00:01:25.769	1644613693261		
00:01:25.777	1644613693269	975.39	651.286
00:01:25.778	1644613693270		
00:01:25.785	1644613693277		
00:01:25.794	1644613693286	974.472	651.065
00:01:25.802	1644613693294		
00:01:25.811	1644613693303	973.301	645.647
00:01:25.812	1644613693304		
00:01:25.819	1644613693311		
00:01:25.827	1644613693319	973.177	652.841
00:01:25.835	1644613693327		
00:01:25.844	1644613693336	969.214	649.241
00:01:25.845	1644613693337		
00:01:25.852	1644613693344		
00:01:25.861	1644613693353	971.025	650.821
00:01:25.869	1644613693361		
00:01:25.877	1644613693369	970.53	649.607
00:01:25.878	1644613693370		
00:01:25.885	1644613693377		
00:01:25.894	1644613693386	971.658	651.231
00:01:25.902	1644613693394		
00:01:25.911	1644613693403	967.289	651.539
00:01:25.912	1644613693404		
00:01:25.919	1644613693411		
00:01:25.927	1644613693419	969.645	649.426
00:01:25.935	1644613693427		
00:01:25.944	1644613693436	967.689	654.493
00:01:25.945	1644613693437		
00:01:25.952	1644613693444		
00:01:25.961	1644613693453	971.257	652.304
00:01:25.969	1644613693461		
00:01:25.977	1644613693469	970.914	654.319
00:01:25.978	1644613693470		
00:01:25.985	1644613693477		
00:01:25.994	1644613693486	968.195	653.684
00:01:26.002	1644613693494		
00:01:26.011	1644613693503	965.349	659.152
00:01:26.012	1644613693504		
00:01:26.019	1644613693511		
00:01:26.027	1644613693519	966.429	655.719
00:01:26.035	1644613693527		
00:01:26.044	1644613693536	963.401	658.828
00:01:26.045	1644613693537		
00:01:26.052	1644613693544		
00:01:26.061	1644613693553	965.807	658.717
00:01:26.069	1644613693561		
00:01:26.077	1644613693569	964.107	662.295
00:01:26.078	1644613693570		
00:01:26.085	1644613693577		
00:01:26.094	1644613693586	961.391	663.623
00:01:26.102	1644613693594		
00:01:26.111	1644613693603	964.334	663.269
00:01:26.112	1644613693604		
00:01:26.119	1644613693611		
00:01:26.127	1644613693619	960.756	663.786
00:01:26.135	1644613693627		
00:01:26.144	1644613693636	961.253	667.492
00:01:26.145	1644613693637		
00:01:26.152	1644613693644		
00:01:26.161	1644613693653	959.729	664.392
00:01:26.169	1644613693661		
00:01:26.177	1644613693669	962.742	668.307
00:01:26.178	1644613693670		
00:01:26.185	1644613693677		
00:01:26.194	1644613693686	960.115	669.141
00:01:26.202	1644613693694		
00:01:26.211	1644613693703	960.112	665.641
00:01:26.212	1644613693704		
00:01:26.219	1644613693711		
00:01:26.227	1644613693719	959.07	668.762
00:01:26.235	1644613693727		
00:01:26.244	1644613693736	959.132	668.54
00:01:26.245	1644613693737		
00:01:26.252	1644613693744		
00:01:26.261	1644613693753	956.628	669.557
00:01:26.269	1644613693761		
00:01:26.277	1644613693769	958.305	670.836
00:01:26.278	1644613693770		
00:01:26.285	1644613693777		
00:01:26.294	1644613693786	956.634	672.52
00:01:26.302	1644613693794		
00:01:26.311	1644613693803	958.572	666.307
00:01:26.312	1644613693804		
00:01:26.319	1644613693811		
00:01:26.327	1644613693819	977.275	664.122
00:01:26.335	1644613693827		
00:01:26.344	1644613693836	975.32	664.058
00:01:26.345	1644613693837		
00:01:26.352	1644613693844		
00:01:26.361	1644613693853	977.413	662.274
00:01:26.369	1644613693861		
00:01:26.377	1644613693869	973.694	663.806
00:01:26.378	1644613693870		
00:01:26.385	1644613693877		
00:01:26.394	1644613693886	978.267	668.795
00:01:26.402	1644613693894		
00:01:26.411	1644613693903	976.251	665.275
00:01:26.412	1644613693904		
00:01:26.419	1644613693911		
00:01:26.427	1644613693919	973.149	669.387
00:01:26.435	1644613693927		
00:01:26.444	1644613693936	973.806	664.886
00:01:26.445	1644613693937		
00:01:26.452	1644613693944		
00:01:26.461	1644613693953	973.038	669.053
00:01:26.469	1644613693961		
00:01:26.477	1644613693969	973.471	666.466
00:01:26.478	1644613693970		
00:01:26.485	1644613693977		
00:01:26.494	1644613693986	974.79	670.268
00:01:26.502	1644613693994		
00:01:26.511	1644613694003	972.611	673.803
00:01:26.512	1644613694004		
00:01:26.519	1644613694011		
00:01:26.527	1644613694019	972.585	668.267
00:01:26.535	1644613694027		
00:01:26.544	1644613694036	971.561	670.966
00:01:26.545	1644613694037		
00:01:26.552	1644613694044		
00:01:26.561	1644613694053	973.295	670.849
00:01:26.569	1644613694061		
00:01:26.577	1644613694069	970.353	675.572
00:01:26.578	1644613694070		
00:01:26.585	1644613694077		
00:01:26.594	1644613694086	971.947	669.044
00:01:26.602	1644613694094		
00:01:26.611	1644613694103	970.666	675.606
00:01:26.612	1644613694104		
00:01:26.619	1644613694111		
00:01:26.627	1644613694119	948.477	673.346
00:01:26.635	1644613694127		
00:01:26.644	1644613694136	853.736	700.32
00:01:26.645	1644613694137		
00:01:26.652	1644613694144		
00:01:26.661	1644613694153	755.177	726.346
00:01:26.669	1644613694161		
00:01:26.677	1644613694169	723.264	729.063
00:01:26.678	1644613694170		
00:01:26.685	1644613694177		
00:01:26.694	1644613694186	725.42	728.489
00:01:26.702	1644613694194		
00:01:26.711	1644613694203	724.531	727.309
00:01:26.712	1644613694204		
00:01:26.719	1644613694211		
00:01:26.727	1644613694219	725.163	726.231
00:01:26.735	1644613694227		
00:01:26.744	1644613694236	725.6	727.71
00:01:26.745	1644613694237		
00:01:26.752	1644613694244		
00:01:26.761	1644613694253	727.512	725.904
00:01:26.769	1644613694261		
00:01:26.777	1644613694269	728.288	728.253
00:01:26.778	1644613694270		
00:01:26.785	1644613694277		
00:01:26.794	1644613694286	728.735	729.962
00:01:26.802	1644613694294		
00:01:26.811	1644613694303	725.998	730.44
00:01:26.812	1644613694304		
00:01:26.819	1644613694311		
00:01:26.827	1644613694319	727.048	728.468
00:01:26.835	1644613694327		
00:01:26.844	1644613694336	728.696	730.846
00:01:26.845	1644613694337		
00:01:26.852	1644613694344		
00:01:26.861	1644613694353	728.967	731.106
00:01:26.869	1644613694361		
00:01:26.877	1644613694369	728.304	730.399
00:01:26.878	1644613694370		
00:01:26.885	1644613694377		
00:01:26.894	1644613694386	728.134	731.103
00:01:26.902	1644613694394		
00:01:26.911	1644613694403	729.419	732.49
00:01:26.912	1644613694404		
00:01:26.919	1644613694411		
00:01:26.927	1644613694419	726.54	729.946
00:01:26.935	1644613694427		
00:01:26.944	1644613694436	728.635	731.159
00:01:26.945	1644613694437		
00:01:26.952	1644613694444		
00:01:26.961	1644613694453	729.176	729.468
00:01:26.969	1644613694461		
00:01:26.977	1644613694469	729.026	729.828
00:01:26.978	1644613694470		
00:01:26.985	1644613694477		
00:01:26.994	1644613694486	729.487	727.24
00:01:27.002	1644613694494		
00:01:27.011	1644613694503	731.85	729.547
00:01:27.012	1644613694504		
00:01:27.019	1644613694511		
00:01:27.027	1644613694519	730.423	726.665
00:01:27.035	1644613694527		
00:01:27.044	1644613694536	732.786	723.338
00:01:27.045	1644613694537		
00:01:27.052	1644613694544		
00:01:27.061	1644613694553	735.672	724.587
00:01:27.069	1644613694561		
00:01:27.077	1644613694569	733.614	722.156
00:01:27.078	1644613694570		
00:01:27.085	1644613694577		
00:01:27.094	1644613694586	735.358	718.333
00:01:27.102	1644613694594		
00:01:27.111	1644613694603	736.371	718.274
00:01:27.112	1644613694604		
00:01:27.119	1644613694611		
00:01:27.127	1644613694619	736.037	727.379
00:01:27.135	1644613694627		
00:01:27.144	1644613694636	725.454	744.708
00:01:27.145	1644613694637		
00:01:27.152	1644613694644		
00:01:27.161	1644613694653	675.915	764.93
00:01:27.169	1644613694661		
00:01:27.177	1644613694669	580.819	776.512
00:01:27.178	1644613694670		
00:01:27.185	1644613694677		
00:01:27.194	1644613694686	545.866	768.6
00:01:27.202	1644613694694		
00:01:27.211	1644613694703	550.853	750.069
00:01:27.212	1644613694704		
00:01:27.219	1644613694711		
00:01:27.227	1644613694719	552.37	738.839
00:01:27.235	1644613694727		
00:01:27.244	1644613694736	554.705	733.055
00:01:27.245	1644613694737		
00:01:27.252	1644613694744		
00:01:27.261	1644613694753	555.868	724.673
00:01:27.269	1644613694761		
00:01:27.277	1644613694769	557.169	722.692
00:01:27.278	1644613694770		
00:01:27.285	1644613694777		
00:01:27.294	1644613694786	559.336	718.5
00:01:27.302	1644613694794		
00:01:27.311	1644613694803	558.907	720.135
00:01:27.312	1644613694804		
00:01:27.319	1644613694811		
00:01:27.327	1644613694819	561.473	715.636
00:01:27.335	1644613694827		
00:01:27.344	1644613694836	562.444	717.287
00:01:27.345	1644613694837		
00:01:27.352	1644613694844		
00:01:27.361	1644613694853	562.847	715.461
00:01:27.369	1644613694861		
00:01:27.377	1644613694869	563.432	716.922
00:01:27.378	1644613694870		
00:01:27.385	1644613694877		
00:01:27.394	1644613694886	567.225	713.14
00:01:27.402	1644613694894		
00:01:27.411	1644613694903	565.432	715.452
00:01:27.412	1644613694904		
00:01:27.419	1644613694911		
00:01:27.427	1644613694919	567.658	713.698
00:01:27.435	1644613694927		
00:01:27.444	1644613694936	564.871	713.065
00:01:27.445	1644613694937		
00:01:27.452	1644613694944		
00:01:27.461	1644613694953	568.754	712.938
00:01:27.469	1644613694961		
00:01:27.477	1644613694969	568.556	714.163
00:01:27.478	1644613694970		
00:01:27.485	1644613694977		
00:01:27.494	1644613694986	570.94	711.894
00:01:27.502	1644613694994		
00:01:27.511	1644613695003	571.851	709.273
00:01:27.512	1644613695004		
00:01:27.519	1644613695011		
00:01:27.527	1644613695019	572.277	712.636
00:01:27.535	1644613695027		
00:01:27.544	1644613695036	572.392	713.562
00:01:27.545	1644613695037		
00:01:27.552	1644613695044		
00:01:27.561	1644613695053	570.351	710.069
00:01:27.569	1644613695061		
00:01:27.577	1644613695069	570.609	710.258
00:01:27.578	1644613695070		
00:01:27.585	1644613695077		
00:01:27.594	1644613695086	571.046	708.254
00:01:27.602	1644613695094		
00:01:27.611	1644613695103	570.481	704.652
00:01:27.612	1644613695104		
00:01:27.619	1644613695111		
00:01:27.627	1644613695119	570.975	702.741
00:01:27.635	1644613695127		
00:01:27.644	1644613695136	569.968	701.731
00:01:27.645	1644613695137		
00:01:27.652	1644613695144		
00:01:27.661	1644613695153	570.431	699.774
00:01:27.669	1644613695161		
00:01:27.677	1644613695169	571.156	697.873
00:01:27.678	1644613695170		
00:01:27.685	1644613695177		
00:01:27.694	1644613695186	569.179	700.775
00:01:27.702	1644613695194		
00:01:27.711	1644613695203	587.947	700.494
00:01:27.712	1644613695204		
00:01:27.719	1644613695211		
00:01:27.727	1644613695219	704.093	704.272
00:01:27.735	1644613695227		
00:01:27.744	1644613695236	880.24	683.762
00:01:27.745	1644613695237		
00:01:27.752	1644613695244		
00:01:27.761	1644613695253	992.566	671.828
00:01:27.769	1644613695261		
00:01:27.777	1644613695269	1015.827	666.881
00:01:27.778	1644613695270		
00:01:27.785	1644613695277		
00:01:27.794	1644613695286	1012.437	665.415
00:01:27.802	1644613695294		
00:01:27.811	1644613695303	1009.925	670.068
00:01:27.812	1644613695304		
00:01:27.819	1644613695311		
00:01:27.827	1644613695319	1009.363	671.773
00:01:27.835	1644613695327		
00:01:27.844	1644613695336	1010.597	669.361
00:01:27.845	1644613695337		
00:01:27.852	1644613695344		
00:01:27.861	1644613695353	1007.721	673.111
00:01:27.869	1644613695361		
00:01:27.877	1644613695369	1005.018	677.839
00:01:27.878	1644613695370		
00:01:27.885	1644613695377		
00:01:27.894	1644613695386	1004.527	679.145
00:01:27.902	1644613695394		
00:01:27.911	1644613695403	1003.564	681.231
00:01:27.912	1644613695404		
00:01:27.919	1644613695411		
00:01:27.927	1644613695419	993.533	681.339
00:01:27.935	1644613695427		
00:01:27.944	1644613695436	1020.591	682.029
00:01:27.945	1644613695437		
00:01:27.952	1644613695444		
00:01:27.961	1644613695453	1126.031	698.268
00:01:27.969	1644613695461		
00:01:27.977	1644613695469	1204.211	693.81
00:01:27.978	1644613695470		
00:01:27.985	1644613695477		
00:01:27.994	1644613695486	1242.774	702.706
00:01:28.002	1644613695494		
00:01:28.011	1644613695503	1226.615	700.425
00:01:28.012	1644613695504		
00:01:28.019	1644613695511		
00:01:28.027	1644613695519	1218.237	703.544
